city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,station_avg_temp_c,station_max_temp_c,station_min_temp_c,reanalysis_min_air_temp_k,reanalysis_specific_humidity_g_per_kg,station_diur_temp_rng_c,precipitation_amt_mm,reanalysis_sat_precip_amt_mm,reanalysis_precip_amt_kg_per_m2,station_precip_mm,reanalysis_relative_humidity_percent,reanalysis_tdtr_k
iq,2004,22,27/5/2004,0.1903143,0.07784286,0.1931714,0.1023286,297.3057143,298.3285714,295.9585714,306.4,,33.3,20.5,291.7,17.5,,35.43,35.43,42.6,28.2,93.57571429,9.628571429
iq,2004,23,3/6/2004,0.1073,0.1170667,0.1967857,0.1106143,296.7671429,297.8214286,295.6971429,304.1,27.5,32.8,19.8,292.8,17.21285714,9.5,88.62,88.62,36.63,203,94.69285714,8.185714286
iq,2004,24,10/6/2004,0.2378429,0.2350833,0.1669571,0.2119714,295.5742857,296.25,294.99,300,26.8,32,20.9,293,16.42,8.566666667,85.28,85.28,51.89,87.9,96.87571429,5.042857143
iq,2004,25,17/6/2004,0.3329571,0.191,0.2340429,0.3255143,296.2042857,297.3214286,294.7057143,306,25.9,33.3,21.5,292.1,16.13857143,8.4,94.52,94.52,24.5,43.2,92.37142857,7.785714286
iq,2004,26,24/6/2004,0.2392333,0.1535429,0.1328286,0.1970429,295.6342857,296.8142857,293.86,304.2,25.075,32.1,18.6,289.8,15.31285714,9.075,32.95,32.95,25.9,98.5,90.44714286,8.4
iq,2004,27,1/7/2004,0.2572143,0.3249286,0.1978,0.1967571,296.1514286,297.5857143,295.0414286,304.4,25.9,30.9,21.1,291.8,16.51428571,8.15,46.39,46.39,50.7,170.1,94.66857143,8.457142857
iq,2004,28,8/7/2004,0.3175571,0.3013857,0.2793714,0.3355429,296.6171429,298.0857143,294.8142857,305.1,26.55,32,21.8,291.8,16.25285714,8.85,83.94,83.94,18.67,43.2,90.90571429,9.485714286
iq,2004,29,15/7/2004,0.2328286,0.2737667,0.2338,0.1532429,297.5014286,298.9357143,294.3585714,306.9,26.8,33.1,20.5,291.4,15.86,11.7,48.09,48.09,24.76,31,85.15857143,11.21428571
iq,2004,30,22/7/2004,0.2679429,0.2995,0.2177,0.2849857,296.8128571,298.1142857,294.9971429,304.4,26.3,32.1,21.9,291.8,16.48,8.8,53.78,53.78,25.42,103.1,90.92857143,10.2
iq,2004,31,29/7/2004,0.2089,0.1555,0.2203,0.2542571,296.0171429,297.2928571,294.4714286,306.1,,32.9,19.4,291.7,15.97571429,,85.96,85.96,27.62,6,92.52714286,8.842857143
iq,2004,32,5/8/2004,0.2489,0.2659571,0.2185286,0.2375571,297.5171429,298.9642857,293.1442857,307.4,,34,18.3,291,14.69428571,,29.82,29.82,3.9,55.1,79.71857143,12.15714286
iq,2004,33,12/8/2004,0.1910714,0.227,0.1685286,0.2957,296.53,297.6357143,292.2228571,307.2,,31.3,20,288.1,13.82428571,,18.44,18.44,4.1,0.5,79.23571429,12.18571429
iq,2004,34,19/8/2004,0.3931286,0.3286429,0.2767714,0.3885143,297.82,299.9857143,293.4214286,308.3,,,21.7,290.2,14.96142857,,23.78,23.78,7.9,0.5,78.48142857,14.28571429
iq,2004,35,26/8/2004,0.3113,0.2609286,0.2330143,0.2997857,298.1428571,299.8071429,294.5671429,310.1,,32.8,20.4,291.1,16.07714286,,42.86,42.86,23.2,0,83.17285714,12.52857143
iq,2004,36,2/9/2004,0.3343571,0.3720286,0.3420143,0.2845857,297.7714286,299.3785714,294.9885714,307.8,27.1,32,20.9,291.7,16.48428571,9.8,147.32,147.32,41.89,195.1,86.54,11.12857143
iq,2004,37,9/9/2004,0.1302667,0.15128,0.1108143,0.1174857,298.4571429,300.5142857,296.1157143,308.2,27.4,34.3,23,294.7,17.67,8.7,46.58,46.58,35.7,23.2,88.74285714,10.28571429
iq,2004,38,16/9/2004,0.2680714,0.2102286,0.2273429,0.32515,297.7214286,299.0642857,295.88,308.9,27.16666667,33,20.4,293.3,17.44,9.5,36.64,36.64,59.5,87.3,91.2,8.928571429
iq,2004,39,23/9/2004,0.3915333,0.3207286,0.1595857,0.3325286,298.6285714,299.9714286,294.3828571,309.8,28,34.7,18.8,292.4,15.90142857,13.5,48.68,48.68,6.9,20.1,79.55714286,13.2
iq,2004,40,30/9/2004,0.2754571,0.2193,0.2612571,0.3283857,299.17,300.9142857,296.1157143,310.6,28.65,35.5,21.8,293.8,17.71142857,13.1,85.69,85.69,70.02,40.1,84.80714286,11.65714286
iq,2004,41,7/10/2004,0.2614714,0.1862429,0.3057286,0.2577429,297.5685714,298.7428571,295.3142857,305.5,26.975,33,20.6,292.7,16.82428571,10.875,52.27,52.27,39.9,27.9,88.82571429,8.828571429
iq,2004,42,14/10/2004,0.3523286,0.2841714,0.3764143,0.3553429,298.0571429,299.2642857,296.8671429,307.2,28.55,34.5,21.4,293.3,18.54714286,11.3,65.25,65.25,51.6,120.6,94.16,8.357142857
iq,2004,43,21/10/2004,0.2538429,0.1996667,0.3036857,0.2235571,299.4285714,300.9214286,296.2957143,309.6,27.7,35.6,22.4,292.8,17.90142857,9.55,35.61,35.61,23.1,13,85.06571429,13.15714286
iq,2004,44,28/10/2004,0.2953286,0.2312286,0.2604,0.3197714,298.4414286,299.9428571,295.9071429,312.3,27.4,35.8,21.3,292.2,17.53714286,10,74.01,74.01,48.5,89.9,87.87,12.31428571
iq,2004,45,4/11/2004,0.4148857,0.3245571,0.2727429,0.3656714,299.5042857,300.7857143,296.1785714,309.2,28.35,34.9,21.8,294.3,17.80571429,12.35,91.63,91.63,67,101.4,84.82714286,10.65714286
iq,2004,46,11/11/2004,0.3466857,0.3154143,0.2708571,0.3742,297.1685714,297.7071429,296.4842857,304.2,27.2,33.7,22.4,292.4,18.12142857,8.9,74.68,74.68,53.9,184.2,96.35428571,5.928571429
iq,2004,47,18/11/2004,0.2278714,0.1945,0.1909143,0.2095571,299.4185714,301.2357143,296.0971429,309.3,28.25,35.8,22.5,293.6,17.73857143,11,74.08,74.08,26.8,107.4,84.61142857,11.64285714
iq,2004,48,25/11/2004,0.2153167,0.1672857,0.2026286,0.2191286,297.9585714,299.2,297.02,306.1,28,35.3,22.6,293.6,18.71428571,10.36,71.98,71.98,56.8,77,95.25142857,7.914285714
iq,2004,49,2/12/2004,0.2019429,0.1593667,0.1590429,0.2410857,299.1771429,300.3785714,296.44,309.5,27.9,34.1,22.4,293.3,18.11,11,53.01,53.01,36.83,64,87.13,10.95714286
iq,2004,50,9/12/2004,0.3234286,0.3095143,0.2758286,0.3359,297.7871429,298.8357143,296.5742857,305.8,,,,294.5,18.20714286,,70.04,70.04,91,9.9,93.93857143,6.5
iq,2004,51,16/12/2004,0.2611429,0.2033143,0.2437429,0.2363571,298.7014286,300.0357143,296.3857143,308.5,28.375,34,22.6,293.8,18.04,9.65,49.56,49.56,38,128.3,88.78,10.21428571
iq,2004,52,23/12/2004,0.3648625,0.3266,0.4031125,0.3162,298.4042857,299.6571429,297.1228571,306.3,27.8,33.3,22.6,294.8,18.85571429,8.5,109.83,109.83,29.79,100.8,93.25285714,8.228571429
iq,2005,53,1/1/2005,,,,,,,,,,,,,,,,,,,,
iq,2005,1,8/1/2005,0.3148429,0.1866286,0.3033,0.2704,298.1628571,300.0071429,296.7128571,307.9,28.5,33.2,23,293.5,18.37,9.1,70.6,70.6,61.61,74.9,93.00571429,9.757142857
iq,2005,2,15/1/2005,0.3044143,0.3612571,0.3126,0.3156286,297.6628571,298.8428571,296.7271429,307.6,28.4,34.2,22.5,291.6,18.40857143,10.4,93.73,93.73,96.21,232.1,95.53,7.228571429
iq,2005,3,22/1/2005,0.3459333,0.3118,0.291,0.3379714,300.0685714,301.5642857,296.58,308.7,28.86666667,35.5,22.5,295,18.25857143,11.16666667,60.52,60.52,26.7,194,83.3,11.35714286
iq,2005,4,29/1/2005,0.3643667,0.2779143,0.2925571,0.2806857,299.6485714,301.1071429,296.9314286,308.1,28.86666667,35.1,22.1,294.9,18.64571429,12.06666667,25.67,25.67,42.24,0,87.31285714,9.985714286
iq,2005,5,5/2/2005,0.1582286,0.16725,0.1518143,0.1266,299.0614286,300.8285714,296.9071429,308.4,28.525,35.4,22.2,295.3,18.63571429,10.725,88.96,88.96,47.3,3.8,89.42714286,9.342857143
iq,2005,6,12/2/2005,0.2151857,0.1728143,0.2623,0.2283571,296.7528571,297.6928571,295.9957143,304.4,27.46666667,32.8,21.4,294.2,17.57571429,8.733333333,52.61,52.61,56.8,70.4,95.97714286,5.185714286
iq,2005,7,19/2/2005,0.1995,0.2024571,0.2189,0.1806857,298.0271429,299.1642857,297.2214286,304.6,27.5,32.3,22.3,294.5,18.94714286,9.5,125.35,125.35,189.06,350.9,95.74857143,6.985714286
iq,2005,8,26/2/2005,0.2011,0.2081429,0.2812143,0.2109,298.2957143,299.2857143,296.5428571,306.5,28.65,35.2,22.4,294.4,18.20142857,10.9,46.98,46.98,39.6,84.1,91.57714286,7.857142857
iq,2005,9,5/3/2005,0.2937167,0.2696167,0.2308,0.2771,298.1585714,299.3928571,297.0457143,305.9,28.26666667,33.8,23.3,294.4,18.73142857,9.2,54.22,54.22,44.51,19,94.40142857,8.014285714
iq,2005,10,12/3/2005,0.1558429,0.1370833,0.2418714,0.1464286,297.9571429,298.6857143,297.5285714,304.9,26.8,34.8,23.4,295.6,19.27428571,6.7,155.54,155.54,201.4,8.6,97.68714286,4.828571429
iq,2005,11,19/3/2005,0.2515167,0.1817667,0.1545286,0.2099571,297.3142857,298.6785714,295.85,304.5,28.7,33.8,22.5,291.9,17.39857143,9.85,162.51,162.51,21.7,146.1,92.26714286,7.814285714
iq,2005,12,26/3/2005,0.2150714,0.2127,0.1209286,0.2354286,298.37,299.8285714,296.2514286,306.6,27.72,33.4,22.5,294.7,17.82,8.96,99.37,99.37,32.8,108.8,89.82,9.342857143
iq,2005,13,2/4/2005,0.3816857,0.3683143,0.3837714,0.3666571,297.37,298.5857143,296.0885714,308.6,28.25,34.3,20.8,293,17.62428571,10.85,55.12,55.12,67.5,73.9,93.80142857,7.628571429
iq,2005,14,9/4/2005,0.3091143,0.2173571,0.3001,0.2446571,297.7085714,299,296.2357143,306.5,28.1,33.8,21.6,292.4,17.89285714,10.85,87.41,87.41,68,71.1,92.41714286,8.457142857
iq,2005,15,16/4/2005,0.1869333,0.1447571,0.1957429,0.1824286,297.7014286,298.4642857,297.2028571,304,27.65,32.9,22.5,295,18.88571429,9.35,40.03,40.03,90.2,3.6,97.32285714,6.414285714
iq,2005,16,23/4/2005,0.2082833,0.1649167,0.2776667,0.1962667,297.4371429,298.1928571,296.9614286,306.4,28.85,34,22.7,294,18.59714286,10.05,37.6,37.6,178.2,105.6,97.38142857,5.357142857
iq,2005,17,30/4/2005,0.2141,0.2315333,0.1616857,0.2017714,297.9271429,298.8642857,297.4028571,303.9,28.6,33.8,23.7,294.1,19.15285714,9.1,78.8,78.8,54.9,14.5,97.16285714,6.642857143
iq,2005,18,7/5/2005,0.1465333,0.1345833,0.1343143,0.1880571,297.33,298.4357143,296.5757143,304.8,25.8,33.5,21,293.3,18.18142857,7.5,33.29,33.29,64.1,13,95.93714286,6.1
iq,2005,19,14/5/2005,0.2484333,0.2341,0.2020667,0.1930667,298.6842857,299.7214286,296.3414286,306.7,27.9,34.6,21,293.6,17.94,11.6,49.07,49.07,54.89,28,88.29428571,9.271428571
iq,2005,20,21/5/2005,0.2700857,0.1737571,0.2104571,0.2297429,297.5328571,298.3428571,296.3528571,304.9,,33.2,23.6,293.6,17.95714286,,56.22,56.22,49.1,95.9,93.91857143,7.542857143
iq,2005,21,28/5/2005,0.3118143,0.3585429,0.2806571,0.2474571,299.0057143,300.6142857,295.8042857,308.1,27.4,33.6,22.4,294,17.40714286,8.7,43.14,43.14,21.1,37.9,84.65857143,10.94285714
iq,2005,22,4/6/2005,0.3782857,0.3693714,0.3631857,0.3612429,298.4342857,299.4785714,295.6785714,307.3,,33.9,20.9,292.7,17.2,,61.75,61.75,34.92,78.9,86.70142857,10.01428571
iq,2005,23,11/6/2005,0.1395143,0.1401,0.14235,0.1185429,297.3042857,298.4857143,296.2271429,303.9,27.1,32.4,22,293.7,17.78857143,9.166666667,40.44,40.44,51,19.5,94.59285714,7.171428571
iq,2005,24,18/6/2005,0.2890857,0.2256429,0.2247143,0.2651286,297.3771429,298.6214286,295.32,304.8,27.66666667,33.3,22,293.4,16.82428571,9.833333333,104.83,104.83,29.01,73.7,89.19428571,8.528571429
iq,2005,25,25/6/2005,0.2915571,0.2460714,0.3518571,0.2604571,297.8571429,299.0571429,294.6442857,307.7,27.35,32.8,22.4,291.9,16.16857143,9.55,50.88,50.88,11,89.2,84.46714286,10.48571429
iq,2005,26,2/7/2005,0.2747143,0.1780143,0.2843143,0.2271714,296.82,298.4928571,294.4085714,307.4,26.83333333,33.7,20.8,292.4,15.87714286,8.766666667,23.6,23.6,26.6,92,88.38714286,10.72857143
iq,2005,27,9/7/2005,0.2008,0.2010667,0.1622667,0.2214,297.8657143,299.4214286,294.5285714,308.3,27.8,34.5,21.6,290.4,16.03857143,10.7,43.24,43.24,23.91,40.9,84.69285714,11.1
iq,2005,28,16/7/2005,0.3869286,0.3350571,0.3298429,0.4413429,296.9885714,297.5928571,292.23,308.2,27.8,34.2,17.6,288.3,13.92857143,11.13333333,109.71,109.71,8.7,167.1,77.37285714,11.81428571
iq,2005,29,23/7/2005,0.1680286,0.1343286,0.1865571,0.1472571,297.7942857,298.9285714,292.4557143,307.7,26.55,33.8,18.2,287.5,14.19142857,12.7,27.33,27.33,8.9,0,75.69714286,13.51428571
iq,2005,30,30/7/2005,0.3474857,0.2537,0.2769571,0.3653143,296.8985714,298.0142857,293.75,306.3,21.4,32.3,18.5,290.1,15.26,5.7,42.32,42.32,15.3,71.1,84.23857143,10.08571429
iq,2005,31,6/8/2005,0.3286857,0.3132571,0.2262143,0.2740143,298.2214286,299.7285714,293.0357143,308.2,26.25,32.3,19.2,292.6,14.60857143,10.6,0,0,8.64,0,75.57142857,11.48571429
iq,2005,32,13/8/2005,0.2826429,0.2270286,0.2825571,0.239,298.9257143,300.3357143,293.64,309.7,27.325,33.5,19.8,293.5,15.15,11.85,38.17,38.17,1.99,36.6,74.85571429,12.18571429
iq,2005,33,20/8/2005,0.2669857,0.2939286,0.336,0.2924857,299.6057143,300.4285714,291.7785714,310.5,,32.8,17.3,290.7,13.59,,17.85,17.85,6,69.6,64.65857143,14.2
iq,2005,34,27/8/2005,0.3288,0.2715571,0.2723,0.3005,298.4285714,299.6785714,294.9457143,309,27.75,35,20.3,292.9,16.44,13.1,69.62,69.62,15.82,127,83.85428571,10.81428571
iq,2005,35,3/9/2005,0.4568333,0.3595833,0.35945,0.3801167,298.1842857,299.3714286,293.9185714,308.6,26.8,35.2,21.4,292.4,15.42857143,10.25,12.81,12.81,11,37,79.64714286,10.94285714
iq,2005,36,10/9/2005,0.3354286,0.2007143,0.3228857,0.3091429,300.0585714,301.2142857,294.0057143,309.3,,,21.8,293.4,15.51857143,,36.98,36.98,4.2,44,71.97142857,13.71428571
iq,2005,37,17/9/2005,0.2394286,0.2148714,0.2390429,0.2276,298.88,299.8071429,295.6585714,307.3,,,,292.9,17.22285714,,18.66,18.66,35.3,1.3,83.73,9.928571429
iq,2005,38,24/9/2005,0.1845667,0.1952571,0.1543857,0.2124833,298.4985714,299.7642857,293.5557143,309.1,25.76666667,34.3,16.9,292.4,15.06,12.23333333,2.56,2.56,13.7,38.1,76.59571429,11.78571429
iq,2005,39,1/10/2005,0.4054167,0.4287714,0.3706,0.4210857,301.1757143,302.9285714,293.7528571,314,28.65,37.1,20.7,294.8,15.33142857,13.5,29.8,29.8,4.2,,67.21285714,14.82857143
iq,2005,40,8/10/2005,0.3321571,0.3463667,0.2586143,0.3210429,299.11,300.25,293.8971429,312.7,28.8,36.3,21,292.1,15.43571429,14.9,54.7,54.7,4.6,80.8,74.95285714,12.35714286
iq,2005,41,15/10/2005,0.3734286,0.2774833,0.3742286,0.3522714,299.5157143,300.8571429,294.3857143,313.2,28.5,37,22.3,293.2,15.91571429,11.8,60,60,22.2,233.2,75.50857143,11.68571429
iq,2005,42,22/10/2005,0.3072571,0.2782143,0.3548286,0.2869571,299.5785714,301.1928571,295.7685714,310.5,29.1,36.5,21.7,291.9,17.41714286,12.7,73.97,73.97,35.08,64,81.69142857,12.24285714
iq,2005,43,29/10/2005,0.3635571,0.3000429,0.2898286,0.3261429,298.0657143,299.1642857,295.8028571,307.4,28.3,34.3,21.3,294,17.36428571,10.95,100.06,100.06,59.7,235.2,89.14285714,8.642857143
iq,2005,44,5/11/2005,0.1875714,0.2133714,0.1718571,0.1789571,299.4585714,301.4785714,296.8057143,308.6,28.23333333,34.3,21.8,294.9,18.55,10.3,59.15,59.15,49.85,102.1,87.23142857,10.78571429
iq,2005,45,12/11/2005,0.3938,0.2986286,0.4019857,0.4103714,298.6,300.0785714,296.36,309.4,,34.6,22.3,292.9,17.97428571,,75.36,75.36,143.8,8.9,89.31,9.7
iq,2005,46,19/11/2005,0.4424286,0.3481714,0.3430714,0.4731429,298.31,300.0928571,296.8957143,307.2,27.6,34.5,21.5,295,18.58285714,10.15,49.87,49.87,45,139.5,93.17714286,8.557142857
iq,2005,47,26/11/2005,0.2825714,0.2206,0.2882143,0.2400857,299.4128571,300.6285714,297.3942857,309.1,28.5,35,21.8,295.2,19.19428571,11,72.34,72.34,63.53,5.1,90.34857143,8.914285714
iq,2005,48,3/12/2005,0.3178143,0.3027,0.3369429,0.4171286,299.42,300.45,296.6128571,307.6,28.26666667,34.3,21.7,294.1,18.30428571,11.4,78.52,78.52,34.95,77.9,86.40857143,9.728571429
iq,2005,49,10/12/2005,0.3585857,0.2194857,0.2579143,0.2992714,299.2171429,300.7071429,296.6571429,308.4,28.1,34.8,21.5,295.4,18.36428571,12.5,60.5,60.5,71.8,54.1,87.72142857,9.1
iq,2005,50,17/12/2005,0.1984429,0.1941,0.1930143,0.247,298.5742857,300.2571429,297.1871429,307,28.1,34,22.3,295.4,18.94571429,11.55,46.91,46.91,46.9,6,92.95714286,8.2
iq,2005,51,24/12/2005,0.180575,0.1413333,0.2552833,0.1383714,298.0214286,299.3714286,297.1914286,304.4,28.3,33.6,22.9,295.5,18.91571429,9.9,151,151,113.36,81.1,95.67428571,6.485714286
iq,2006,52,1/1/2006,0.3546,0.21995,0.3225167,0.2563333,298.1814286,299.5785714,296.9357143,306.5,27.45,32.7,22.4,294.9,18.58428571,9.7,114.58,114.58,210.5,273.5,93.82142857,7.385714286
iq,2006,1,8/1/2006,0.1995143,0.2393429,0.2276571,0.2155,298.8328571,299.6428571,292.8785714,307.8,,34.5,19.7,292.4,14.52428571,,38.78,38.78,15.2,70.1,73.16142857,12.31428571
iq,2006,2,15/1/2006,0.2284,0.2020714,0.19475,0.23035,298.7285714,300.3,296.3714286,307.7,27.78,34.5,21.4,293.5,18.16571429,11,138.46,138.46,47.6,60.1,88.33571429,9.885714286
iq,2006,3,22/1/2006,0.1743,0.1336429,0.1117571,0.1944286,298.46,300.1142857,296.3214286,307.3,,33.8,21.5,295,17.94142857,,88.85,88.85,52.2,54.8,89.95571429,9.142857143
iq,2006,4,29/1/2006,0.1517667,0.1377,0.1478,0.1607833,297.1885714,298.2928571,295.7771429,304.8,27.3,33.5,22.3,294.4,17.36428571,8.95,49.32,49.32,52.2,250.9,93.11428571,6.214285714
iq,2006,5,5/2/2006,0.3791143,0.3053286,0.3459714,0.3715714,297.1657143,298.2214286,296.6471429,302.7,,33.7,21.5,294.3,18.26428571,,34.17,34.17,63.98,118.9,97.32,5.528571429
iq,2006,6,12/2/2006,0.2568143,0.13605,0.1978286,0.2583143,297.64,298.3785714,296.8085714,304.2,28,32.6,23.6,294,18.44285714,8.8,71.87,71.87,67,101.1,95.82714286,5.785714286
iq,2006,7,19/2/2006,0.3827,0.2506,0.2436571,0.2856,297.0642857,298.1428571,295.3642857,305.2,28.6,33.8,24.2,292.8,16.92714286,8.9,44.35,44.35,33,0,91.09857143,7.285714286
iq,2006,8,26/2/2006,0.2621143,0.1248,0.2153571,0.1447857,298.9385714,300.7785714,295.9614286,308.3,28.24,34.3,21.3,292.9,17.60571429,10.64,23.44,23.44,72.2,0.3,86.03142857,10.78571429
iq,2006,9,5/3/2006,0.1786667,0.1959333,0.1412667,0.1282833,298.2528571,299.8714286,296.7642857,306.9,27.43333333,32.9,21.9,295.1,18.40142857,9.566666667,79.13,79.13,50.38,26.9,92.60571429,8.028571429
iq,2006,10,12/3/2006,0.4246286,0.4113,0.3731857,0.3158571,297.9257143,299.1071429,297.2071429,304,28,33.3,21.9,294.7,18.90285714,9.55,94.99,94.99,130.6,93,96.36,6.414285714
iq,2006,11,19/3/2006,0.1924286,0.1158857,0.1940571,0.1712714,297.9314286,299.0071429,296.5814286,305.3,27.975,33.7,22.4,294.5,18.2,9.2,121.69,121.69,58.83,16,93.34714286,7.014285714
iq,2006,12,26/3/2006,0.2885667,0.17954,0.2972714,0.2236429,297.4942857,298.7857143,296.2957143,305.3,27.4,32.3,23,292.5,17.91142857,8.7,120.62,120.62,70,97,93.78714286,7.342857143
iq,2006,13,2/4/2006,0.24505,0.18885,0.2235333,0.1816667,298.04,299.2357143,297.0671429,304.9,28.3,33.7,22,294.8,18.73428571,10,121.46,121.46,88.81,53.9,95.02428571,6.957142857
iq,2006,14,9/4/2006,0.2416714,0.2054,0.1560143,0.2833143,297.7742857,299.4428571,296.0471429,308.3,27.93333333,33.7,22.6,293.8,17.61,10.26666667,41.68,41.68,87.9,178.1,91.81142857,9.571428571
iq,2006,15,16/4/2006,0.3011286,0.2650571,0.2553143,0.2626857,297.8257143,298.8142857,296.9657143,305.5,28.3,33.9,21.4,292.9,18.71428571,10.3,75.33,75.33,66.46,49,95.51,7.428571429
iq,2006,16,23/4/2006,0.3309,0.2654714,0.3195571,0.2849429,298.0614286,299.1785714,296.4571429,306.4,27.4,32.8,22.5,293.9,18.08285714,8.35,69.6,69.6,54.86,11.9,92.11142857,7.442857143
iq,2006,17,30/4/2006,0.2055714,0.23605,0.1919143,0.1393714,296.85,297.7071429,295.0514286,305.3,27,33.5,19.5,291.7,16.55857143,8.466666667,74.93,74.93,39.6,34,90.86428571,7.757142857
iq,2006,18,7/5/2006,0.1516,0.0846,0.1763143,0.1137286,297.63,299.0214286,296.3842857,306.3,27.85,33.3,22.5,293.6,17.96285714,9.1,65.07,65.07,38.84,115,93.63571429,8.414285714
iq,2006,19,14/5/2006,0.2866571,0.1871571,0.2665143,0.2874571,296.1842857,297.5571429,295.4528571,304.3,24.3,32.3,21.7,291.8,16.97714286,5.2,127.24,127.24,70,270.9,96.09857143,6.628571429
iq,2006,20,21/5/2006,0.3392857,0.3482857,0.3158286,0.3745714,296.0542857,296.9142857,290.0885714,305.6,25.2,31.7,19.4,287.2,12.11142857,11.7,1.52,1.52,0.1,2,72.03428571,12.37142857
iq,2006,21,28/5/2006,0.2065143,0.1171429,0.1692714,0.1700714,297.9928571,299.1142857,293.7771429,307.7,27.46666667,34,21.7,288.8,15.46,10.43333333,91.4,91.4,12.47,83,80.38571429,10.88571429
iq,2006,22,4/6/2006,0.09837143,0.1010667,0.1863143,0.09775,295.9871429,297.1714286,294.5571429,304.1,25.6,31.9,19.3,291.3,16.02571429,8.933333333,79.48,79.48,44.65,150.2,92.50571429,6.885714286
iq,2006,23,11/6/2006,0.3404429,0.1908571,0.3513429,0.2586143,297.0442857,298.5642857,295.6957143,307.2,26.2,33,21.5,292.3,17.19571429,8.6,130.66,130.66,37.6,105.2,93.47571429,8.9
iq,2006,24,18/6/2006,0.1732714,0.185,0.1369286,0.1680429,297.4271429,298.1357143,294.75,307.2,28.1,34.4,21.4,290.3,16.25857143,12.7,84.99,84.99,21.5,79.5,87.21428571,10.07142857
iq,2006,25,25/6/2006,0.22138,0.22336,0.3714167,0.22146,296.7242857,297.9785714,294.2757143,306.3,26.6,32.5,20.4,289.5,15.80142857,10.35,71.69,71.69,27.29,74.9,88.47142857,10.78571429
iq,2006,26,2/7/2006,0.3118571,0.2039333,0.3360286,0.3046286,296.8514286,297.6142857,293.5171429,307.2,27.2,33.4,19.8,289.2,15.02,10.3,17.21,17.21,9.16,21.9,83.46714286,10.74285714
iq,2006,27,9/7/2006,0.3201714,0.2081,0.2921143,0.2326857,296.4485714,297.9142857,294.5928571,304.8,26.7,33,21.7,292.6,16.00571429,9.4,20.72,20.72,13.62,110.6,90.43285714,7.971428571
iq,2006,28,16/7/2006,0.3499857,0.2920429,0.2884571,0.2949167,297.6214286,298.8571429,292.8328571,306.7,26.25,33.1,20.6,292.1,14.41714286,10.4,1.17,1.17,1.8,0.5,77.27142857,11.42857143
iq,2006,29,23/7/2006,0.3602857,0.341,0.3629571,0.3211286,297.3971429,299.0857143,294.2585714,307.3,27.4,34.1,19.9,291.8,15.78857143,12.125,54.72,54.72,40,47,85.14,11
iq,2006,30,30/7/2006,0.3186857,0.3523429,0.3766429,0.2859,297.5042857,298.7428571,293.26,307.7,26.6,32.6,18.5,289.7,14.88,11.04,28.66,28.66,15.4,11.4,79.74285714,11.71428571
iq,2006,31,6/8/2006,0.2016857,0.1625571,0.2003286,0.2015571,297.51,299.3428571,295.2,308.4,27.225,34.2,19.7,292.7,16.70714286,11.625,44.96,44.96,38.07,4,88.70714286,11.22857143
iq,2006,32,13/8/2006,0.4397857,0.3675857,0.3333143,0.3809857,297.5,299.5142857,293.08,308.9,27.6,33.9,19.4,291,14.63142857,12.2,11.79,11.79,12.39,26.6,79.24285714,12.22857143
iq,2006,33,20/8/2006,0.2908,0.238675,0.2856571,0.3337,298.6485714,300.6357143,295.5457143,307.9,27.66666667,33.3,20.9,294.6,17.06571429,10.43333333,47.74,47.74,22.19,75.5,84.62,10.27142857
iq,2006,34,27/8/2006,0.2736429,0.2089429,0.2408857,0.2427571,298.7357143,299.7357143,295.1442857,308.7,27.3,34.9,20.9,292.5,16.69142857,10.3,68.6,68.6,23.6,71.1,83.04714286,11.27142857
iq,2006,35,3/9/2006,0.3097833,0.3501286,0.2846833,0.3948167,298.28,299.9,295.2728571,310,26.5,33.2,20.3,293.1,16.77714286,10.03333333,68,68,22.24,176,85.37285714,11.17142857
iq,2006,36,10/9/2006,0.2277857,0.2833143,0.2443714,0.2834143,299.2657143,300.35,293.9028571,310.3,27.42,34.1,20.6,290.2,15.45714286,12,90.33,90.33,9.4,15.3,75.53,13.72857143
iq,2006,37,17/9/2006,0.28004,0.2367167,0.2361833,0.25855,297.8028571,299.1642857,293.0371429,308.7,28.35,35,17.8,291.9,14.64285714,11.85,111.87,111.87,16.4,0.5,77.25428571,11.32857143
iq,2006,38,24/9/2006,0.3807286,0.3783667,0.3023,0.3075714,299.34,300.8571429,294.35,311.2,27.93333333,34.8,21.4,291.5,15.91,10.93333333,82.2,82.2,35.7,93.9,77.51428571,13.74285714
iq,2006,39,1/10/2006,0.4655,0.2415429,0.4734,0.4934429,299.3814286,300.6857143,295.7385714,308.6,28.56666667,35.2,22,294.3,17.25428571,12.4,134.64,134.64,44.62,63,82.84571429,11.28571429
iq,2006,40,8/10/2006,0.35495,0.2479333,0.3508143,0.3139167,299.4657143,300.4357143,295.16,310.3,28.7,35.9,21.1,292,16.73857143,14.5,60.48,60.48,24.8,68.9,80.49,12.78571429
iq,2006,41,15/10/2006,0.1556167,0.19152,0.2151857,0.1546143,299.3457143,301.0285714,296.7514286,309.5,28.06,33.7,22.1,293.8,18.44714286,10.1,41.69,41.69,29.5,162.6,86.85285714,12.05714286
